Year,Age_scaled,Country_usa,is_extreme_sport,Type_Provoked,season_unknown,Activity_other,season_winter,is_water_activity,Type_Sea Disaster,Country_australia,season_spring,Activity_swimming,season_summer,Sex_encoded,age_group_teen,Type_Unprovoked,Activity_surfing,Country_south africa,Country_mexico,Country_papua new guinea,Activity_fishing,Country_reunion,Country_philippines,Country_brazil,Country_new zealand,Country_fiji,Type_Boating,Country_cuba,Country_mozambique,Country_solomon islands,Country_new caledonia,Activity_spearfishing,Country_nan,Activity_wading,Activity_diving,Activity_standing,Country_italy,Country_india,Country_panama,Country_south atlantic ocean,Country_bahamas,Activity_scuba diving,age_group_child,Country_tonga,Country_hong kong
2003.0,-0.7328763807805543,True,0,False,False,True,False,0,False,False,False,False,False,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2003.0,-1.0087074701490082,True,0,False,False,True,False,0,False,False,False,False,False,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2003.0,-0.640932684324403,False,0,False,False,True,False,0,False,False,False,False,False,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2003.0,-0.18121420204364647,True,0,False,True,True,False,0,False,False,False,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2003.0,-0.18121420204364647,True,0,True,False,False,False,0,False,False,False,False,True,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2003.0,-0.9167637736928569,False,1,False,False,True,False,0,False,False,False,False,True,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2003.0,-0.7328763807805543,True,1,False,False,False,False,1,False,False,False,False,True,0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2003.0,-1.0087074701490082,True,0,False,False,False,False,1,False,False,False,False,True,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2003.0,-0.4570452914121004,True,1,False,False,False,False,1,False,False,False,False,True,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2003.0,-0.18121420204364647,True,1,False,True,False,False,0,False,False,False,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2003.0,-0.18121420204364647,False,1,False,True,False,False,0,False,False,False,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2003.0,-0.18121420204364647,False,0,False,True,False,False,1,False,False,False,False,False,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2003.0,-0.8248200772367056,True,1,False,False,False,False,1,False,False,False,False,True,0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2003.0,-1.0087074701490082,True,1,False,False,False,False,1,False,False,False,False,True,0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2003.0,-1.284538559517462,True,0,False,False,False,False,0,False,False,False,False,True,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2003.0,0.6462790660617153,True,1,False,False,False,False,1,False,False,False,False,True,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2003.0,-0.7328763807805543,True,1,False,False,False,False,1,False,False,True,False,False,0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2003.0,-0.36510159495594907,True,0,False,False,False,False,1,False,False,True,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2003.0,-0.5489889878682517,True,0,False,False,False,False,1,False,False,True,True,False,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2003.0,0.7382227625178666,True,1,True,False,False,False,1,False,False,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2003.0,-0.18121420204364647,False,0,True,False,True,False,0,False,False,True,False,False,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2003.0,-0.9167637736928569,False,0,False,False,False,False,1,False,False,True,True,False,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2003.0,-0.8248200772367056,False,1,False,False,False,False,1,False,False,True,False,False,0,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2003.0,0.9221101554301692,True,1,False,False,False,False,1,False,False,True,False,False,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2003.0,-0.8248200772367056,True,1,False,False,False,False,1,False,False,True,False,False,0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2003.0,0.37044797669326135,True,1,False,False,False,False,1,False,False,True,False,False,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2003.0,-0.27315789849979777,True,1,False,False,False,False,1,False,False,True,False,False,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2003.0,-0.7328763807805543,True,1,False,False,False,False,1,False,False,True,False,False,0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2003.0,-1.284538559517462,True,1,False,False,False,False,1,False,False,True,False,False,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2003.0,-0.5489889878682517,True,0,False,False,True,False,1,False,False,True,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2003.0,0.18656058378095877,False,1,False,False,False,False,1,False,False,True,False,False,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2003.0,-0.18121420204364647,True,1,False,False,False,False,1,False,False,True,False,False,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2003.0,-0.18121420204364647,True,0,True,False,True,False,0,False,False,True,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2003.0,-0.18121420204364647,False,0,False,False,False,True,1,False,True,False,True,False,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2003.0,-0.18121420204364647,False,1,False,False,False,True,1,False,False,False,False,False,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2003.0,-0.18121420204364647,False,1,False,False,False,True,1,False,True,False,False,False,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002.0,-0.7328763807805543,False,0,False,False,False,True,1,False,True,False,False,False,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002.0,-0.08927050558749516,False,0,False,False,False,True,1,False,False,False,False,False,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002.0,0.0026731908686561455,False,1,False,False,False,True,1,False,True,False,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2002.0,-0.27315789849979777,False,0,False,False,False,True,1,False,True,False,True,False,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002.0,-0.640932684324403,False,1,False,False,False,True,1,False,False,False,False,False,0,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002.0,-0.18121420204364647,False,1,False,False,False,False,1,False,False,False,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2002.0,0.7382227625178666,True,0,False,False,False,False,1,False,False,False,True,False,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002.0,-0.4570452914121004,True,1,False,False,False,False,1,False,False,False,False,False,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002.0,-0.9167637736928569,True,0,False,False,True,False,0,False,False,False,False,False,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002.0,0.9221101554301692,False,0,False,False,False,False,1,False,False,False,True,False,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002.0,-0.4570452914121004,True,1,False,False,False,False,1,False,False,False,False,False,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002.0,-1.1006511666051595,True,1,False,False,False,False,1,False,False,False,False,False,0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002.0,0.8301664589740179,True,1,False,False,False,False,1,False,False,False,False,False,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002.0,-0.7328763807805543,True,1,False,False,False,False,1,False,False,False,False,False,0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002.0,0.554335369605564,True,1,False,False,False,False,1,False,False,False,False,False,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002.0,-0.18121420204364647,True,0,True,False,False,False,0,False,False,False,False,False,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002.0,-0.18121420204364647,False,0,True,False,False,False,1,False,False,False,True,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2002.0,-0.18121420204364647,True,1,False,False,True,False,1,False,False,False,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002.0,0.8301664589740179,True,1,False,False,False,False,1,False,False,False,False,False,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002.0,-0.640932684324403,False,0,False,False,False,False,1,False,False,False,True,False,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002.0,-0.5489889878682517,True,0,False,False,True,False,0,False,False,False,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002.0,0.9221101554301692,True,0,True,False,True,False,1,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002.0,-0.9167637736928569,True,1,False,False,False,False,1,False,False,False,False,True,0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002.0,0.27850428023711005,True,0,False,False,False,False,1,False,False,False,True,True,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002.0,0.09461688732480746,True,1,False,False,False,False,1,False,False,False,False,True,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002.0,-1.0087074701490082,True,1,False,False,False,False,1,False,False,False,False,True,0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002.0,-1.0087074701490082,True,0,False,False,False,False,0,False,False,False,False,True,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2002.0,0.37044797669326135,False,1,True,True,False,False,1,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2002.0,-1.1006511666051595,True,0,False,False,False,False,0,False,False,False,False,True,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2002.0,-1.1925948630613108,True,1,False,False,False,False,1,False,False,False,False,True,0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002.0,-1.0087074701490082,True,0,False,False,False,False,1,False,False,False,True,True,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002.0,-0.640932684324403,True,1,True,False,False,False,1,False,False,False,False,True,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002.0,-0.36510159495594907,False,1,False,False,False,False,1,False,False,False,False,True,0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002.0,0.37044797669326135,False,1,False,False,False,False,1,False,True,False,False,True,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002.0,0.18656058378095877,True,1,False,False,False,False,1,False,False,False,False,True,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002.0,-0.18121420204364647,True,1,False,False,False,False,1,False,False,True,False,False,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002.0,-0.9167637736928569,True,0,False,False,True,False,1,False,False,True,False,False,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002.0,0.8301664589740179,True,1,False,False,True,False,0,False,False,True,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002.0,-0.18121420204364647,False,1,False,True,False,False,1,False,False,False,False,False,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002.0,-1.1006511666051595,False,0,False,False,True,False,0,False,False,True,False,False,0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002.0,0.46239167314941265,True,0,False,False,False,False,0,False,False,True,False,False,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002.0,-0.5489889878682517,False,0,True,False,True,False,0,False,True,True,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002.0,-0.27315789849979777,False,1,False,False,True,False,1,False,True,True,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002.0,0.7382227625178666,True,1,False,False,True,False,1,False,False,True,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002.0,0.18656058378095877,True,1,False,False,False,False,1,False,False,True,False,False,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002.0,0.27850428023711005,True,0,False,False,True,False,1,False,False,True,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002.0,-0.8248200772367056,True,0,False,False,True,False,0,False,False,True,False,False,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002.0,-0.9167637736928569,False,0,False,False,False,False,1,False,False,True,True,False,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002.0,-0.5489889878682517,True,0,False,False,True,False,1,False,False,True,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002.0,0.46239167314941265,True,1,False,False,False,False,1,False,False,True,False,False,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002.0,-0.18121420204364647,False,0,False,False,True,True,0,False,False,False,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002.0,0.37044797669326135,False,1,False,False,False,True,1,False,True,False,False,False,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002.0,0.8301664589740179,False,0,False,False,True,True,0,False,True,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002.0,-0.5489889878682517,False,1,False,False,False,True,1,False,True,False,False,False,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002.0,0.554335369605564,False,0,False,False,False,True,1,False,True,False,True,False,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002.0,-0.9167637736928569,False,0,False,False,False,True,0,False,False,False,False,False,0,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002.0,0.0026731908686561455,False,1,False,False,True,True,0,False,False,False,False,False,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002.0,0.8301664589740179,True,0,False,False,False,True,1,False,False,False,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001.0,0.9221101554301692,False,1,False,False,False,True,1,False,True,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001.0,-0.18121420204364647,False,1,False,False,True,False,0,False,False,False,False,False,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001.0,-0.5489889878682517,False,0,False,False,False,False,1,False,True,False,False,False,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001.0,0.0026731908686561455,False,1,False,False,True,False,1,False,False,False,False,False,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001.0,-0.4570452914121004,True,1,True,False,True,False,1,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001.0,-1.1006511666051595,True,1,False,False,False,False,1,False,False,False,False,False,0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001.0,-0.9167637736928569,True,1,False,False,False,False,1,False,False,False,False,False,0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001.0,-0.18121420204364647,False,1,True,False,False,False,1,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2001.0,-1.1925948630613108,True,0,False,False,True,False,0,False,False,False,False,False,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001.0,-0.18121420204364647,True,0,False,False,False,False,1,False,False,False,True,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001.0,0.18656058378095877,True,0,False,False,False,False,1,False,False,False,True,False,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001.0,-0.27315789849979777,True,0,False,False,False,False,1,False,False,False,True,False,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001.0,-0.5489889878682517,True,0,False,False,False,False,1,False,False,False,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2001.0,0.27850428023711005,True,0,False,False,False,False,0,False,False,False,False,True,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2001.0,-0.7328763807805543,True,0,False,False,True,False,0,False,False,False,False,True,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001.0,-0.7328763807805543,True,0,False,False,True,False,0,False,False,False,False,True,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001.0,-0.8248200772367056,True,1,False,False,False,False,1,False,False,False,False,True,0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001.0,0.09461688732480746,True,1,False,False,False,False,1,False,False,False,False,True,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001.0,0.554335369605564,True,1,False,False,False,False,1,False,False,False,False,True,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001.0,-0.8248200772367056,True,1,False,False,False,False,1,False,False,False,False,True,1,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001.0,-0.8248200772367056,True,1,False,False,False,False,1,False,False,False,False,True,1,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001.0,-0.5489889878682517,True,1,False,False,False,False,1,False,False,False,False,True,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001.0,-0.640932684324403,True,1,False,False,False,False,1,False,False,False,False,True,0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001.0,-0.640932684324403,True,1,False,False,False,False,1,False,False,False,False,True,0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001.0,-0.4570452914121004,False,0,False,False,True,False,0,False,False,False,False,True,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001.0,0.9221101554301692,False,0,False,False,False,False,1,False,False,False,True,True,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2001.0,-0.7328763807805543,True,0,False,False,True,False,0,False,False,False,False,True,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001.0,0.8301664589740179,True,0,False,True,True,False,1,False,False,False,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001.0,-1.1006511666051595,True,0,False,False,False,False,1,False,False,False,True,True,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001.0,0.27850428023711005,True,0,False,False,False,False,1,False,False,False,False,True,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2001.0,-0.18121420204364647,True,0,False,False,False,False,1,False,False,True,True,False,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001.0,-0.18121420204364647,False,0,True,False,True,False,0,False,False,True,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001.0,0.0026731908686561455,False,1,False,False,False,False,1,False,False,True,False,False,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001.0,0.6462790660617153,False,1,False,False,False,False,1,False,True,True,False,False,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001.0,-0.18121420204364647,False,1,False,True,True,False,0,False,False,False,False,False,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001.0,-1.1006511666051595,True,0,False,False,True,False,0,False,False,True,False,False,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001.0,-0.9167637736928569,True,1,False,False,False,False,1,False,False,True,False,False,0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001.0,-1.284538559517462,True,1,False,False,False,False,1,False,False,True,False,False,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2001.0,-0.4570452914121004,True,1,False,False,False,False,1,False,False,True,False,False,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
